food_name,food_type,amount,unit,calories(g),fats(g),carbs(g),protein(g),saturated_fat(g),cholesterol(mg),sodium(mg),dietary_fiber(g),sugars(g),calcium(mg),iron(mg),potassium(mg),vitamin_A(mcg),vitamin_C(mg)
muối,gia vị,110,gram,0,0,0,0,0,0,42634,0,0,26,0.36,9,0,0
muối,gia vị,111,gram,0,0,0,0,0,0,43021,0,0,27,0.37,9,0,0
muối,gia vị,113,gram,0,0,0,0,0,0,43797,0,0,27,0.37,9,0,0
muối,gia vị,115,gram,0,0,0,0,0,0,44572,0,0,28,0.38,9,0,0
muối,gia vị,119,gram,0,0,0,0,0,0,46122,0,0,29,0.39,10,0,0
muối,gia vị,120,gram,0,0,0,0,0,0,46510,0,0,29,0.4,10,0,0
muối,gia vị,121,gram,0,0,0,0,0,0,46897,0,0,29,0.4,10,0,0
muối,gia vị,123,gram,0,0,0,0,0,0,47672,0,0,30,0.41,10,0,0
muối,gia vị,125,gram,0,0,0,0,0,0,48448,0,0,30,0.41,10,0,0
muối,gia vị,129,gram,0,0,0,0,0,0,49998,0,0,31,0.43,10,0,0
muối,gia vị,130,gram,0,0,0,0,0,0,50385,0,0,31,0.43,10,0,0
muối,gia vị,131,gram,0,0,0,0,0,0,50773,0,0,31,0.43,10,0,0
muối,gia vị,133,gram,0,0,0,0,0,0,51548,0,0,32,0.44,11,0,0
muối,gia vị,135,gram,0,0,0,0,0,0,52323,0,0,32,0.45,11,0,0
muối,gia vị,139,gram,0,0,0,0,0,0,53874,0,0,33,0.46,11,0,0
muối,gia vị,140,gram,0,0,0,0,0,0,54261,0,0,34,0.46,11,0,0
muối,gia vị,141,gram,0,0,0,0,0,0,54649,0,0,34,0.47,11,0,0
muối,gia vị,143,gram,0,0,0,0,0,0,55424,0,0,34,0.47,11,0,0
muối,gia vị,145,gram,0,0,0,0,0,0,56199,0,0,35,0.48,12,0,0
muối,gia vị,149,gram,0,0,0,0,0,0,57749,0,0,36,0.49,12,0,0
muối,gia vị,150,gram,0,0,0,0,0,0,58137,0,0,36,0.5,12,0,0
muối,gia vị,151,gram,0,0,0,0,0,0,58525,0,0,36,0.5,12,0,0
muối,gia vị,153,gram,0,0,0,0,0,0,59300,0,0,37,0.5,12,0,0
muối,gia vị,155,gram,0,0,0,0,0,0,60075,0,0,37,0.51,12,0,0
muối,gia vị,159,gram,0,0,0,0,0,0,61625,0,0,38,0.52,13,0,0
muối,gia vị,160,gram,0,0,0,0,0,0,62013,0,0,38,0.53,13,0,0
muối,gia vị,161,gram,0,0,0,0,0,0,62400,0,0,39,0.53,13,0,0
muối,gia vị,163,gram,0,0,0,0,0,0,63176,0,0,39,0.54,13,0,0
muối,gia vị,165,gram,0,0,0,0,0,0,63951,0,0,40,0.54,13,0,0
muối,gia vị,169,gram,0,0,0,0,0,0,65501,0,0,41,0.56,14,0,0
muối,gia vị,170,gram,0,0,0,0,0,0,65889,0,0,41,0.56,14,0,0
muối,gia vị,171,gram,0,0,0,0,0,0,66276,0,0,41,0.56,14,0,0
muối,gia vị,173,gram,0,0,0,0,0,0,67051,0,0,42,0.57,14,0,0
muối,gia vị,175,gram,0,0,0,0,0,0,67826,0,0,42,0.58,14,0,0
muối,gia vị,179,gram,0,0,0,0,0,0,69377,0,0,43,0.59,14,0,0
muối,gia vị,180,gram,0,0,0,0,0,0,69764,0,0,43,0.59,14,0,0
muối,gia vị,181,gram,0,0,0,0,0,0,70152,0,0,43,0.6,14,0,0
muối,gia vị,183,gram,0,0,0,0,0,0,70927,0,0,44,0.6,15,0,0
muối,gia vị,185,gram,0,0,0,0,0,0,71702,0,0,44,0.61,15,0,0
muối,gia vị,189,gram,0,0,0,0,0,0,73253,0,0,45,0.62,15,0,0
muối,gia vị,190,gram,0,0,0,0,0,0,73640,0,0,46,0.63,15,0,0
muối,gia vị,191,gram,0,0,0,0,0,0,74028,0,0,46,0.63,15,0,0
muối,gia vị,193,gram,0,0,0,0,0,0,74803,0,0,46,0.64,15,0,0
muối,gia vị,195,gram,0,0,0,0,0,0,75578,0,0,47,0.64,16,0,0
muối,gia vị,199,gram,0,0,0,0,0,0,77128,0,0,48,0.66,16,0,0
muối,gia vị,200,gram,0,0,0,0,0,0,77516,0,0,48,0.66,16,0,0
muối,gia vị,201,gram,0,0,0,0,0,0,77904,0,0,48,0.66,16,0,0
muối,gia vị,203,gram,0,0,0,0,0,0,78679,0,0,49,0.67,16,0,0
muối,gia vị,205,gram,0,0,0,0,0,0,79454,0,0,49,0.68,16,0,0
muối,gia vị,209,gram,0,0,0,0,0,0,81004,0,0,50,0.69,17,0,0
muối,gia vị,210,gram,0,0,0,0,0,0,81392,0,0,50,0.69,17,0,0
muối,gia vị,211,gram,0,0,0,0,0,0,81779,0,0,51,0.7,17,0,0
muối,gia vị,213,gram,0,0,0,0,0,0,82555,0,0,51,0.7,17,0,0
muối,gia vị,215,gram,0,0,0,0,0,0,83330,0,0,52,0.71,17,0,0
muối,gia vị,219,gram,0,0,0,0,0,0,84880,0,0,53,0.72,18,0,0
muối,gia vị,220,gram,0,0,0,0,0,0,85268,0,0,53,0.73,18,0,0
muối,gia vị,221,gram,0,0,0,0,0,0,85655,0,0,53,0.73,18,0,0
muối,gia vị,223,gram,0,0,0,0,0,0,86430,0,0,54,0.74,18,0,0
muối,gia vị,225,gram,0,0,0,0,0,0,87206,0,0,54,0.74,18,0,0
muối,gia vị,229,gram,0,0,0,0,0,0,88756,0,0,55,0.76,18,0,0
muối,gia vị,230,gram,0,0,0,0,0,0,89143,0,0,55,0.76,18,0,0
muối,gia vị,231,gram,0,0,0,0,0,0,89531,0,0,55,0.76,18,0,0
muối,gia vị,233,gram,0,0,0,0,0,0,90306,0,0,56,0.77,19,0,0
muối,gia vị,233,gram,0,0,0,0,0,0,90306,0,0,56,0.77,19,0,0
muối,gia vị,235,gram,0,0,0,0,0,0,91081,0,0,56,0.78,19,0,0
muối,gia vị,239,gram,0,0,0,0,0,0,92632,0,0,57,0.79,19,0,0
muối,gia vị,240,gram,0,0,0,0,0,0,93019,0,0,58,0.79,19,0,0
muối,gia vị,241,gram,0,0,0,0,0,0,93407,0,0,58,0.8,19,0,0
muối,gia vị,243,gram,0,0,0,0,0,0,94182,0,0,58,0.8,19,0,0
muối,gia vị,245,gram,0,0,0,0,0,0,94957,0,0,59,0.81,20,0,0
muối,gia vị,249,gram,0,0,0,0,0,0,96507,0,0,60,0.82,20,0,0
muối,gia vị,250,gram,0,0,0,0,0,0,96895,0,0,60,0.82,20,0,0
muối,gia vị,251,gram,0,0,0,0,0,0,97283,0,0,60,0.83,20,0,0
muối,gia vị,253,gram,0,0,0,0,0,0,98058,0,0,61,0.83,20,0,0
muối,gia vị,255,gram,0,0,0,0,0,0,98833,0,0,61,0.84,20,0,0
muối,gia vị,259,gram,0,0,0,0,0,0,100383,0,0,62,0.85,21,0,0
muối,gia vị,260,gram,0,0,0,0,0,0,100771,0,0,62,0.86,21,0,0
muối,gia vị,261,gram,0,0,0,0,0,0,101158,0,0,63,0.86,21,0,0
muối,gia vị,263,gram,0,0,0,0,0,0,101934,0,0,63,0.87,21,0,0
muối,gia vị,265,gram,0,0,0,0,0,0,102709,0,0,64,0.87,21,0,0
muối,gia vị,269,gram,0,0,0,0,0,0,104259,0,0,65,0.89,22,0,0
muối,gia vị,270,gram,0,0,0,0,0,0,104647,0,0,65,0.89,22,0,0
muối,gia vị,271,gram,0,0,0,0,0,0,105034,0,0,65,0.89,22,0,0
muối,gia vị,273,gram,0,0,0,0,0,0,105809,0,0,66,0.9,22,0,0
muối,gia vị,275,gram,0,0,0,0,0,0,106584,0,0,66,0.91,22,0,0
muối,gia vị,279,gram,0,0,0,0,0,0,108135,0,0,67,0.92,22,0,0
muối,gia vị,280,gram,0,0,0,0,0,0,108522,0,0,67,0.92,22,0,0
muối,gia vị,281,gram,0,0,0,0,0,0,108910,0,0,67,0.93,22,0,0
muối,gia vị,283,gram,0,0,0,0,0,0,109685,0,0,68,0.93,23,0,0
muối,gia vị,285,gram,0,0,0,0,0,0,110460,0,0,68,0.94,23,0,0
muối,gia vị,289,gram,0,0,0,0,0,0,112011,0,0,69,0.95,23,0,0
muối,gia vị,290,gram,0,0,0,0,0,0,112398,0,0,70,0.96,23,0,0
muối,gia vị,291,gram,0,0,0,0,0,0,112786,0,0,70,0.96,23,0,0
muối,gia vị,293,gram,0,0,0,0,0,0,113561,0,0,70,0.97,23,0,0
muối,gia vị,295,gram,0,0,0,0,0,0,114336,0,0,71,0.97,24,0,0
muối,gia vị,299,gram,0,0,0,0,0,0,115886,0,0,72,0.99,24,0,0
muối,gia vị,300,gram,0,0,0,0,0,0,116274,0,0,72,0.99,24,0,0
muối,gia vị,301,gram,0,0,0,0,0,0,116662,0,0,72,0.99,24,0,0
muối,gia vị,303,gram,0,0,0,0,0,0,117437,0,0,73,1,24,0,0
muối,gia vị,305,gram,0,0,0,0,0,0,118212,0,0,73,1.01,24,0,0
muối,gia vị,309,gram,0,0,0,0,0,0,119762,0,0,74,1.02,25,0,0
muối,gia vị,310,gram,0,0,0,0,0,0,120150,0,0,74,1.02,25,0,0
muối,gia vị,311,gram,0,0,0,0,0,0,120537,0,0,75,1.03,25,0,0
muối,gia vị,313,gram,0,0,0,0,0,0,121313,0,0,75,1.03,25,0,0
muối,gia vị,315,gram,0,0,0,0,0,0,122088,0,0,76,1.04,25,0,0
muối,gia vị,319,gram,0,0,0,0,0,0,123638,0,0,77,1.05,26,0,0
muối,gia vị,320,gram,0,0,0,0,0,0,124026,0,0,77,1.06,26,0,0
muối,gia vị,321,gram,0,0,0,0,0,0,124413,0,0,77,1.06,26,0,0
muối,gia vị,323,gram,0,0,0,0,0,0,125188,0,0,78,1.07,26,0,0
muối,gia vị,325,gram,0,0,0,0,0,0,125964,0,0,78,1.07,26,0,0
muối,gia vị,329,gram,0,0,0,0,0,0,127514,0,0,79,1.09,26,0,0
muối,gia vị,330,gram,0,0,0,0,0,0,127901,0,0,79,1.09,26,0,0
muối,gia vị,331,gram,0,0,0,0,0,0,128289,0,0,79,1.09,26,0,0
muối,gia vị,333,gram,0,0,0,0,0,0,129064,0,0,80,1.1,27,0,0
muối,gia vị,335,gram,0,0,0,0,0,0,129839,0,0,80,1.11,27,0,0
muối,gia vị,339,gram,0,0,0,0,0,0,131390,0,0,81,1.12,27,0,0
muối,gia vị,340,gram,0,0,0,0,0,0,131777,0,0,82,1.12,27,0,0
muối,gia vị,341,gram,0,0,0,0,0,0,132165,0,0,82,1.13,27,0,0
muối,gia vị,343,gram,0,0,0,0,0,0,132940,0,0,82,1.13,27,0,0
muối,gia vị,345,gram,0,0,0,0,0,0,133715,0,0,83,1.14,28,0,0
muối,gia vị,349,gram,0,0,0,0,0,0,135265,0,0,84,1.15,28,0,0
muối,gia vị,350,gram,0,0,0,0,0,0,135653,0,0,84,1.16,28,0,0
muối,gia vị,351,gram,0,0,0,0,0,0,136041,0,0,84,1.16,28,0,0
muối,gia vị,353,gram,0,0,0,0,0,0,136816,0,0,85,1.16,28,0,0
muối,gia vị,355,gram,0,0,0,0,0,0,137591,0,0,85,1.17,28,0,0
muối,gia vị,359,gram,0,0,0,0,0,0,139141,0,0,86,1.18,29,0,0
muối,gia vị,360,gram,0,0,0,0,0,0,139529,0,0,86,1.19,29,0,0
muối,gia vị,361,gram,0,0,0,0,0,0,139916,0,0,87,1.19,29,0,0
muối,gia vị,363,gram,0,0,0,0,0,0,140692,0,0,87,1.2,29,0,0
muối,gia vị,365,gram,0,0,0,0,0,0,141467,0,0,88,1.2,29,0,0
muối,gia vị,369,gram,0,0,0,0,0,0,143017,0,0,89,1.22,30,0,0
muối,gia vị,370,gram,0,0,0,0,0,0,143405,0,0,89,1.22,30,0,0
muối,gia vị,371,gram,0,0,0,0,0,0,143792,0,0,89,1.22,30,0,0
muối,gia vị,373,gram,0,0,0,0,0,0,144567,0,0,90,1.23,30,0,0
muối,gia vị,375,gram,0,0,0,0,0,0,145342,0,0,90,1.24,30,0,0
muối,gia vị,379,gram,0,0,0,0,0,0,146893,0,0,91,1.25,30,0,0
muối,gia vị,380,gram,0,0,0,0,0,0,147280,0,0,91,1.25,30,0,0
muối,gia vị,381,gram,0,0,0,0,0,0,147668,0,0,91,1.26,30,0,0
muối,gia vị,383,gram,0,0,0,0,0,0,148443,0,0,92,1.26,31,0,0
muối,gia vị,385,gram,0,0,0,0,0,0,149218,0,0,92,1.27,31,0,0
muối,gia vị,389,gram,0,0,0,0,0,0,150769,0,0,93,1.28,31,0,0
muối,gia vị,390,gram,0,0,0,0,0,0,151156,0,0,94,1.29,31,0,0
muối,gia vị,391,gram,0,0,0,0,0,0,151544,0,0,94,1.29,31,0,0
muối,gia vị,393,gram,0,0,0,0,0,0,152319,0,0,94,1.3,31,0,0
muối,gia vị,395,gram,0,0,0,0,0,0,153094,0,0,95,1.3,32,0,0
muối,gia vị,399,gram,0,0,0,0,0,0,154644,0,0,96,1.32,32,0,0
muối,gia vị,400,gram,0,0,0,0,0,0,155032,0,0,96,1.32,32,0,0
nước mắm,gia vị,1,gram,0,0,0,0,0,0,77,0,0.04,0,0,3,0,0
nước mắm,gia vị,3,gram,1,0,0.11,0,0,0,232,0,0.11,1,0.02,9,0,0
nước mắm,gia vị,5,gram,2,0,0.18,0,0,0,386,0,0.18,2,0.04,14,0,0
nước mắm,gia vị,9,gram,3,0,0.33,0,0,0,695,0,0.33,4,0.07,26,1,0
nước mắm,gia vị,10,gram,4,0,0.36,0,0,0,772,0,0.36,4,0.08,29,1,0
nước mắm,gia vị,11,gram,4,0,0.4,0,0,0,849,0,0.4,5,0.09,32,1,0.1
nước mắm,gia vị,13,gram,5,0,0.47,0,0,0,1004,0,0.47,6,0.1,37,1,0.1
nước mắm,gia vị,15,gram,5,0,0.55,0,0,0,1158,0,0.55,6,0.12,43,1,0.1
nước mắm,gia vị,19,gram,7,0,0.69,0,0.001,0,1467,0,0.69,8,0.15,55,1,0.1
nước mắm,gia vị,20,gram,7,0,0.73,0,0.001,0,1544,0,0.73,9,0.16,58,1,0.1
nước mắm,gia vị,21,gram,7,0,0.76,1.06,0.001,0,1621,0,0.76,9,0.16,60,0,0.1
nước mắm,gia vị,23,gram,8,0,0.84,1.16,0.001,0,1776,0,0.84,10,0.18,66,0,0.1
nước mắm,gia vị,25,gram,9,0,0.91,1.26,0.001,0,1930,0,0.91,11,0.2,72,0,0.1
nước mắm,gia vị,29,gram,10,0,1.06,1.47,0.001,0,2239,0,1.06,12,0.23,84,0,0.1
nước mắm,gia vị,30,gram,10,0,1.09,1.52,0.001,0,2316,0,1.09,13,0.23,86,0,0.2
nước mắm,gia vị,31,gram,11,0,1.13,1.57,0.001,0,2393,0,1.13,13,0.24,89,0,0.2
nước mắm,gia vị,33,gram,12,0,1.2,1.67,0.001,0,2548,0,1.2,14,0.26,95,0,0.2
nước mắm,gia vị,35,gram,12,0,1.27,1.77,0.001,0,2702,0,1.27,15,0.27,101,0,0.2
nước mắm,gia vị,39,gram,14,0,1.42,1.97,0.001,0,3011,0,1.42,17,0.3,112,2,0.2
nước mắm,gia vị,40,gram,14,0,1.46,2.02,0.001,0,3088,0,1.46,17,0.31,115,2,0.2
nước mắm,gia vị,41,gram,14,0,1.49,2.07,0.001,0,3165,0,1.49,18,0.32,118,2,0.2
nước mắm,gia vị,43,gram,15,0,1.57,2.18,0.001,0,3320,0,1.57,18,0.34,124,2,0.2
nước mắm,gia vị,45,gram,16,0,1.64,2.28,0.001,0,3474,0,1.64,19,0.35,130,2,0.2
nước mắm,gia vị,49,gram,17,0,1.78,2.48,0.001,0,3783,0,1.78,21,0.38,141,2,0.2
nước mắm,gia vị,50,gram,18,0,1.82,2.53,0.002,0,3860,0,1.82,22,0.39,144,2,0.2
nước mắm,gia vị,51,gram,18,0.01,1.86,2.58,0.002,0,3937,0,1.86,22,0.4,147,2,0.3
nước mắm,gia vị,53,gram,19,0.01,1.93,2.68,0.002,0,4092,0,1.93,23,0.41,153,2,0.3
nước mắm,gia vị,55,gram,19,0.01,2,2.78,0.002,0,4246,0,2,24,0.43,158,2,0.3
nước mắm,gia vị,59,gram,21,0.01,2.15,2.99,0.002,0,4555,0,2.15,25,0.46,170,2,0.3
nước mắm,gia vị,60,gram,21,0.01,2.18,3.04,0.002,0,4632,0,2.18,26,0.47,173,2,0.3
nước mắm,gia vị,61,gram,21,0.01,2.22,3.09,0.002,0,4709,0,2.22,26,0.48,176,3,0.3
nước mắm,gia vị,63,gram,22,0.01,2.29,3.19,0.002,0,4864,0,2.29,27,0.49,181,3,0.3
nước mắm,gia vị,65,gram,23,0.01,2.37,3.29,0.002,0,5018,0,2.37,28,0.51,187,3,0.3
nước mắm,gia vị,69,gram,24,0.01,2.51,3.49,0.002,0,5327,0,2.51,30,0.54,199,3,0.3
nước mắm,gia vị,70,gram,24,0.01,2.55,3.54,0.002,0,5404,0,2.55,30,0.55,202,3,0.4
nước mắm,gia vị,71,gram,25,0.01,2.58,3.59,0.002,0,5481,0,2.58,31,0.55,204,3,0.4
nước mắm,gia vị,73,gram,26,0.01,2.66,3.69,0.002,0,5636,0,2.66,31,0.57,210,3,0.4
nước mắm,gia vị,75,gram,26,0.01,2.73,3.8,0.002,0,5790,0,2.73,32,0.58,216,3,0.4
nước mắm,gia vị,79,gram,28,0.01,2.88,4,0.002,0,6099,0,2.88,34,0.62,228,3,0.4
nước mắm,gia vị,80,gram,28,0.01,2.91,4.05,0.002,0,6176,0,2.91,34,0.62,230,3,0.4
nước mắm,gia vị,81,gram,28,0.01,2.95,4.1,0.002,0,6253,0,2.95,35,0.63,233,3,0.4
nước mắm,gia vị,83,gram,29,0.01,3.02,4.2,0.002,0,6408,0,3.02,36,0.65,239,3,0.4
nước mắm,gia vị,85,gram,30,0.01,3.09,4.3,0.003,0,6562,0,3.09,37,0.66,245,3,0.4
nước mắm,gia vị,89,gram,31,0.01,3.24,4.5,0.003,0,6871,0,3.24,38,0.69,256,4,0.4
nước mắm,gia vị,90,gram,32,0.01,3.28,4.55,0.003,0,6948,0,3.28,39,0.7,259,4,0.5
nước mắm,gia vị,91,gram,32,0.01,3.31,4.6,0.003,0,7025,0,3.31,39,0.71,262,4,0.5
nước mắm,gia vị,93,gram,33,0.01,3.39,4.71,0.003,0,7180,0,3.39,40,0.73,268,4,0.5
nước mắm,gia vị,95,gram,33,0.01,3.46,4.81,0.003,0,7334,0,3.46,41,0.74,274,4,0.5
nước mắm,gia vị,99,gram,35,0.01,3.6,5.01,0.003,0,7643,0,3.6,43,0.77,285,4,0.5
nước mắm,gia vị,100,gram,35,0.01,3.64,5.06,0.003,0,7720,0,3.64,43,0.78,288,4,0.5
nước mắm,gia vị,101,gram,35,0.01,3.68,5.11,0.003,0,7797,0,3.68,43,0.79,291,4,0.5
nước mắm,gia vị,103,gram,36,0.01,3.75,5.21,0.003,0,7952,0,3.75,44,0.8,297,4,0.5
nước mắm,gia vị,105,gram,37,0.01,3.82,5.31,0.003,0,8106,0,3.82,45,0.82,302,4,0.5
nước mắm,gia vị,109,gram,38,0.01,3.97,5.52,0.003,0,8415,0,3.97,47,0.85,314,4,0.5
nước mắm,gia vị,110,gram,38,0.01,4,5.57,0.003,0,8492,0,4,47,0.86,317,4,0.6
nước mắm,gia vị,111,gram,39,0.01,4.04,5.62,0.003,0,8569,0,4.04,48,0.87,320,4,0.6
nước mắm,gia vị,113,gram,40,0.01,4.11,5.72,0.003,0,8724,0,4.11,49,0.88,325,5,0.6
nước mắm,gia vị,115,gram,40,0.01,4.19,5.82,0.003,0,8878,0,4.19,49,0.9,331,5,0.6
nước mắm,gia vị,119,gram,42,0.01,4.33,6.02,0.004,0,9187,0,4.33,51,0.93,343,5,0.6
nước mắm,gia vị,120,gram,42,0.01,4.37,6.07,0.004,0,9264,0,4.37,52,0.94,346,5,0.6
nước mắm,gia vị,121,gram,42,0.01,4.4,6.12,0.004,0,9341,0,4.4,52,0.94,348,5,0.6
nước mắm,gia vị,123,gram,43,0.01,4.48,6.22,0.004,0,9496,0,4.48,53,0.96,354,5,0.6
nước mắm,gia vị,125,gram,44,0.01,4.55,6.32,0.004,0,9650,0,4.55,54,0.98,360,5,0.6
nước mắm,gia vị,129,gram,45,0.01,4.7,6.53,0.004,0,9959,0,4.7,55,1.01,372,5,0.6
nước mắm,gia vị,130,gram,46,0.01,4.73,6.58,0.004,0,10036,0,4.73,56,1.01,374,5,0.6
nước mắm,gia vị,131,gram,46,0.01,4.77,6.63,0.004,0,10113,0,4.77,56,1.02,377,5,0.7
nước mắm,gia vị,133,gram,47,0.01,4.84,6.73,0.004,0,10268,0,4.84,57,1.04,383,5,0.7
nước mắm,gia vị,135,gram,47,0.01,4.91,6.83,0.004,0,10422,0,4.91,58,1.05,389,5,0.7
nước mắm,gia vị,139,gram,49,0.01,5.06,7.03,0.004,0,10731,0,5.06,60,1.08,400,6,0.7
nước mắm,gia vị,140,gram,49,0.01,5.1,7.08,0.004,0,10808,0,5.1,60,1.09,403,6,0.7
nước mắm,gia vị,141,gram,49,0.01,5.13,7.13,0.004,0,10885,0,5.13,61,1.1,406,6,0.7
nước mắm,gia vị,143,gram,50,0.01,5.21,7.24,0.004,0,11040,0,5.21,61,1.12,412,6,0.7
nước mắm,gia vị,145,gram,51,0.01,5.28,7.34,0.004,0,11194,0,5.28,62,1.13,418,6,0.7
nước mắm,gia vị,149,gram,52,0.01,5.42,7.54,0.004,0,11503,0,5.42,64,1.16,429,6,0.7
nước mắm,gia vị,150,gram,52,0.02,5.46,7.59,0.004,0,11580,0,5.46,64,1.17,432,6,0.8
nước mắm,gia vị,151,gram,53,0.02,5.5,7.64,0.005,0,11657,0,5.5,65,1.18,435,6,0.8
nước mắm,gia vị,153,gram,54,0.02,5.57,7.74,0.005,0,11812,0,5.57,66,1.19,441,6,0.8
nước mắm,gia vị,155,gram,54,0.02,5.64,7.84,0.005,0,11966,0,5.64,67,1.21,446,6,0.8
nước mắm,gia vị,159,gram,56,0.02,5.79,8.05,0.005,0,12275,0,5.79,68,1.24,458,6,0.8
nước mắm,gia vị,160,gram,56,0.02,5.82,8.1,0.005,0,12352,0,5.82,69,1.25,461,6,0.8
nước mắm,gia vị,161,gram,56,0.02,5.86,8.15,0.005,0,12429,0,5.86,69,1.26,464,6,0.8
nước mắm,gia vị,163,gram,57,0.02,5.93,8.25,0.005,0,12584,0,5.93,70,1.27,469,7,0.8
nước mắm,gia vị,165,gram,58,0.02,6.01,8.35,0.005,0,12738,0,6.01,71,1.29,475,7,0.8
nước mắm,gia vị,169,gram,59,0.02,6.15,8.55,0.005,0,13047,0,6.15,73,1.32,487,7,0.8
nước mắm,gia vị,170,gram,60,0.02,6.19,8.6,0.005,0,13124,0,6.19,73,1.33,490,7,0.8
nước mắm,gia vị,171,gram,60,0.02,6.22,8.65,0.005,0,13201,0,6.22,74,1.33,492,7,0.9
nước mắm,gia vị,173,gram,61,0.02,6.3,8.75,0.005,0,13356,0,6.3,74,1.35,498,7,0.9
nước mắm,gia vị,175,gram,61,0.02,6.37,8.86,0.005,0,13510,0,6.37,75,1.36,504,7,0.9
nước mắm,gia vị,179,gram,63,0.02,6.52,9.06,0.005,0,13819,0,6.52,77,1.4,516,7,0.9
nước mắm,gia vị,180,gram,63,0.02,6.55,9.11,0.005,0,13896,0,6.55,77,1.4,518,7,0.9
nước mắm,gia vị,181,gram,63,0.02,6.59,9.16,0.005,0,13973,0,6.59,78,1.41,521,7,0.9
nước mắm,gia vị,183,gram,64,0.02,6.66,9.26,0.005,0,14128,0,6.66,79,1.43,527,7,0.9
nước mắm,gia vị,185,gram,65,0.02,6.73,9.36,0.006,0,14282,0,6.73,80,1.44,533,7,0.9
nước mắm,gia vị,189,gram,66,0.02,6.88,9.56,0.006,0,14591,0,6.88,81,1.47,544,8,0.9
nước mắm,gia vị,190,gram,66,0.02,6.92,9.61,0.006,0,14668,0,6.92,82,1.48,547,8,1
nước mắm,gia vị,191,gram,67,0.02,6.95,9.66,0.006,0,14745,0,6.95,82,1.49,550,8,1
nước mắm,gia vị,193,gram,68,0.02,7.03,9.77,0.006,0,14900,0,7.03,83,1.51,556,8,1
nước mắm,gia vị,195,gram,68,0.02,7.1,9.87,0.006,0,15054,0,7.1,84,1.52,562,8,1
nước mắm,gia vị,199,gram,70,0.02,7.24,10.07,0.006,0,15363,0,7.24,86,1.55,573,8,1
nước mắm,gia vị,200,gram,70,0.02,7.28,10.12,0.006,0,15440,0,7.28,86,1.56,576,8,1
nước mắm,gia vị,201,gram,70,0.02,7.32,10.17,0.006,0,15517,0,7.32,86,1.57,579,8,1
nước mắm,gia vị,203,gram,71,0.02,7.39,10.27,0.006,0,15672,0,7.39,87,1.58,585,8,1
nước mắm,gia vị,205,gram,72,0.02,7.46,10.37,0.006,0,15826,0,7.46,88,1.6,590,8,1
nước mắm,gia vị,209,gram,73,0.02,7.61,10.58,0.006,0,16135,0,7.61,90,1.63,602,8,1
nước mắm,gia vị,210,gram,74,0.02,7.64,10.63,0.006,0,16212,0,7.64,90,1.64,605,8,1
nước mắm,gia vị,211,gram,74,0.02,7.68,10.68,0.006,0,16289,0,7.68,91,1.65,608,8,1.1
nước mắm,gia vị,213,gram,75,0.02,7.75,10.78,0.006,0,16444,0,7.75,92,1.66,613,9,1.1
nước mắm,gia vị,215,gram,75,0.02,7.83,10.88,0.006,0,16598,0,7.83,92,1.68,619,9,1.1
nước mắm,gia vị,219,gram,77,0.02,7.97,11.08,0.007,0,16907,0,7.97,94,1.71,631,9,1.1
nước mắm,gia vị,220,gram,77,0.02,8.01,11.13,0.007,0,16984,0,8.01,95,1.72,634,9,1.1
nước mắm,gia vị,221,gram,77,0.02,8.04,11.18,0.007,0,17061,0,8.04,95,1.72,636,9,1.1
nước mắm,gia vị,223,gram,78,0.02,8.12,11.28,0.007,0,17216,0,8.12,96,1.74,642,9,1.1
nước mắm,gia vị,225,gram,79,0.02,8.19,11.38,0.007,0,17370,0,8.19,97,1.76,648,9,1.1
nước mắm,gia vị,229,gram,80,0.02,8.34,11.59,0.007,0,17679,0,8.34,98,1.79,660,9,1.1
nước mắm,gia vị,230,gram,80,0.02,8.37,11.64,0.007,0,17756,0,8.37,99,1.79,662,9,1.2
nước mắm,gia vị,231,gram,81,0.02,8.41,11.69,0.007,0,17833,0,8.41,99,1.8,665,9,1.2
nước mắm,gia vị,233,gram,82,0.02,8.48,11.79,0.007,0,17988,0,8.48,100,1.82,671,9,1.2
