food_name,food_type,amount,unit,calories(g),fats(g),carbs(g),protein(g),saturated_fat(g),cholesterol(mg),sodium(mg),dietary_fiber(g),sugars(g),calcium(mg),iron(mg),potassium(mg),vitamin_A(mcg),vitamin_C(mg)
nước mắm,gia vị,235,gram,82,0.02,8.55,11.89,0.007,0,18142,0,8.55,101,1.83,677,9,1.2
nước mắm,gia vị,239,gram,84,0.02,8.7,12.09,0.007,0,18451,0,8.7,103,1.86,688,10,1.2
nước mắm,gia vị,240,gram,84,0.02,8.74,12.14,0.007,0,18528,0,8.74,103,1.87,691,10,1.2
nước mắm,gia vị,241,gram,84,0.02,8.77,12.19,0.007,0,18605,0,8.77,104,1.88,694,10,1.2
nước mắm,gia vị,243,gram,85,0.02,8.85,12.3,0.007,0,18760,0,8.85,104,1.9,700,10,1.2
nước mắm,gia vị,245,gram,86,0.02,8.92,12.4,0.007,0,18914,0,8.92,105,1.91,706,10,1.2
nước mắm,gia vị,249,gram,87,0.02,9.06,12.6,0.007,0,19223,0,9.06,107,1.94,717,10,1.2
nước mắm,gia vị,250,gram,88,0.02,9.1,12.65,0.008,0,19300,0,9.1,108,1.95,720,10,1.2
nước mắm,gia vị,251,gram,88,0.03,9.14,12.7,0.008,0,19377,0,9.14,108,1.96,723,10,1.3
nước mắm,gia vị,253,gram,89,0.03,9.21,12.8,0.008,0,19532,0,9.21,109,1.97,729,10,1.3
nước mắm,gia vị,255,gram,89,0.03,9.28,12.9,0.008,0,19686,0,9.28,110,1.99,734,10,1.3
nước mắm,gia vị,259,gram,91,0.03,9.43,13.11,0.008,0,19995,0,9.43,111,2.02,746,10,1.3
nước mắm,gia vị,260,gram,91,0.03,9.46,13.16,0.008,0,20072,0,9.46,112,2.03,749,10,1.3
nước mắm,gia vị,261,gram,91,0.03,9.5,13.21,0.008,0,20149,0,9.5,112,2.04,752,10,1.3
nước mắm,gia vị,263,gram,92,0.03,9.57,13.31,0.008,0,20304,0,9.57,113,2.05,757,11,1.3
nước mắm,gia vị,265,gram,93,0.03,9.65,13.41,0.008,0,20458,0,9.65,114,2.07,763,11,1.3
nước mắm,gia vị,269,gram,94,0.03,9.79,13.61,0.008,0,20767,0,9.79,116,2.1,775,11,1.3
nước mắm,gia vị,270,gram,94,0.03,9.83,13.66,0.008,0,20844,0,9.83,116,2.11,778,11,1.4
nước mắm,gia vị,271,gram,95,0.03,9.86,13.71,0.008,0,20921,0,9.86,117,2.11,780,11,1.4
nước mắm,gia vị,273,gram,96,0.03,9.94,13.81,0.008,0,21076,0,9.94,117,2.13,786,11,1.4
nước mắm,gia vị,275,gram,96,0.03,10.01,13.92,0.008,0,21230,0,10.01,118,2.14,792,11,1.4
nước mắm,gia vị,279,gram,98,0.03,10.16,14.12,0.008,0,21539,0,10.16,120,2.18,804,11,1.4
nước mắm,gia vị,280,gram,98,0.03,10.19,14.17,0.008,0,21616,0,10.19,120,2.18,806,11,1.4
nước mắm,gia vị,281,gram,98,0.03,10.23,14.22,0.008,0,21693,0,10.23,121,2.19,809,11,1.4
nước mắm,gia vị,283,gram,99,0.03,10.3,14.32,0.008,0,21848,0,10.3,122,2.21,815,11,1.4
nước mắm,gia vị,285,gram,100,0.03,10.37,14.42,0.009,0,22002,0,10.37,123,2.22,821,11,1.4
nước mắm,gia vị,289,gram,101,0.03,10.52,14.62,0.009,0,22311,0,10.52,124,2.25,832,12,1.4
nước mắm,gia vị,290,gram,102,0.03,10.56,14.67,0.009,0,22388,0,10.56,125,2.26,835,12,1.4
nước mắm,gia vị,291,gram,102,0.03,10.59,14.72,0.009,0,22465,0,10.59,125,2.27,838,12,1.5
nước mắm,gia vị,293,gram,103,0.03,10.67,14.83,0.009,0,22620,0,10.67,126,2.29,844,12,1.5
nước mắm,gia vị,295,gram,103,0.03,10.74,14.93,0.009,0,22774,0,10.74,127,2.3,850,12,1.5
nước mắm,gia vị,299,gram,105,0.03,10.88,15.13,0.009,0,23083,0,10.88,129,2.33,861,12,1.5
nước mắm,gia vị,300,gram,105,0.03,10.92,15.18,0.009,0,23160,0,10.92,129,2.34,864,12,1.5
nước mắm,gia vị,301,gram,105,0.03,10.96,15.23,0.009,0,23237,0,10.96,129,2.35,867,12,1.5
nước mắm,gia vị,303,gram,106,0.03,11.03,15.33,0.009,0,23392,0,11.03,130,2.36,873,12,1.5
nước mắm,gia vị,305,gram,107,0.03,11.1,15.43,0.009,0,23546,0,11.1,131,2.38,878,12,1.5
nước mắm,gia vị,309,gram,108,0.03,11.25,15.64,0.009,0,23855,0,11.25,133,2.41,890,12,1.5
nước mắm,gia vị,310,gram,108,0.03,11.28,15.69,0.009,0,23932,0,11.28,133,2.42,893,12,1.6
nước mắm,gia vị,311,gram,109,0.03,11.32,15.74,0.009,0,24009,0,11.32,134,2.43,896,12,1.6
nước mắm,gia vị,313,gram,110,0.03,11.39,15.84,0.009,0,24164,0,11.39,135,2.44,901,13,1.6
nước mắm,gia vị,315,gram,110,0.03,11.47,15.94,0.009,0,24318,0,11.47,135,2.46,907,13,1.6
nước mắm,gia vị,319,gram,112,0.03,11.61,16.14,0.01,0,24627,0,11.61,137,2.49,919,13,1.6
nước mắm,gia vị,320,gram,112,0.03,11.65,16.19,0.01,0,24704,0,11.65,138,2.5,922,13,1.6
nước mắm,gia vị,321,gram,112,0.03,11.68,16.24,0.01,0,24781,0,11.68,138,2.5,924,13,1.6
nước mắm,gia vị,323,gram,113,0.03,11.76,16.34,0.01,0,24936,0,11.76,139,2.52,930,13,1.6
nước mắm,gia vị,325,gram,114,0.03,11.83,16.44,0.01,0,25090,0,11.83,140,2.54,936,13,1.6
nước mắm,gia vị,329,gram,115,0.03,11.98,16.65,0.01,0,25399,0,11.98,141,2.57,948,13,1.6
nước mắm,gia vị,330,gram,116,0.03,12.01,16.7,0.01,0,25476,0,12.01,142,2.57,950,13,1.6
nước mắm,gia vị,331,gram,116,0.03,12.05,16.75,0.01,0,25553,0,12.05,142,2.58,953,13,1.7
nước mắm,gia vị,333,gram,117,0.03,12.12,16.85,0.01,0,25708,0,12.12,143,2.6,959,13,1.7
nước mắm,gia vị,335,gram,117,0.03,12.19,16.95,0.01,0,25862,0,12.19,144,2.61,965,13,1.7
nước mắm,gia vị,339,gram,119,0.03,12.34,17.15,0.01,0,26171,0,12.34,146,2.64,976,14,1.7
nước mắm,gia vị,340,gram,119,0.03,12.38,17.2,0.01,0,26248,0,12.38,146,2.65,979,14,1.7
nước mắm,gia vị,341,gram,119,0.03,12.41,17.25,0.01,0,26325,0,12.41,147,2.66,982,14,1.7
nước mắm,gia vị,343,gram,120,0.03,12.49,17.36,0.01,0,26480,0,12.49,147,2.68,988,14,1.7
nước mắm,gia vị,345,gram,121,0.03,12.56,17.46,0.01,0,26634,0,12.56,148,2.69,994,14,1.7
nước mắm,gia vị,349,gram,122,0.03,12.7,17.66,0.01,0,26943,0,12.7,150,2.72,1005,14,1.7
nước mắm,gia vị,350,gram,122,0.04,12.74,17.71,0.01,0,27020,0,12.74,150,2.73,1008,14,1.8
nước mắm,gia vị,351,gram,123,0.04,12.78,17.76,0.011,0,27097,0,12.78,151,2.74,1011,14,1.8
nước mắm,gia vị,353,gram,124,0.04,12.85,17.86,0.011,0,27252,0,12.85,152,2.75,1017,14,1.8
nước mắm,gia vị,355,gram,124,0.04,12.92,17.96,0.011,0,27406,0,12.92,153,2.77,1022,14,1.8
nước mắm,gia vị,359,gram,126,0.04,13.07,18.17,0.011,0,27715,0,13.07,154,2.8,1034,14,1.8
nước mắm,gia vị,360,gram,126,0.04,13.1,18.22,0.011,0,27792,0,13.1,155,2.81,1037,14,1.8
nước mắm,gia vị,361,gram,126,0.04,13.14,18.27,0.011,0,27869,0,13.14,155,2.82,1040,14,1.8
nước mắm,gia vị,363,gram,127,0.04,13.21,18.37,0.011,0,28024,0,13.21,156,2.83,1045,15,1.8
nước mắm,gia vị,365,gram,128,0.04,13.29,18.47,0.011,0,28178,0,13.29,157,2.85,1051,15,1.8
nước mắm,gia vị,369,gram,129,0.04,13.43,18.67,0.011,0,28487,0,13.43,159,2.88,1063,15,1.8
nước mắm,gia vị,370,gram,130,0.04,13.47,18.72,0.011,0,28564,0,13.47,159,2.89,1066,15,1.8
nước mắm,gia vị,371,gram,130,0.04,13.5,18.77,0.011,0,28641,0,13.5,160,2.89,1068,15,1.9
nước mắm,gia vị,373,gram,131,0.04,13.58,18.87,0.011,0,28796,0,13.58,160,2.91,1074,15,1.9
nước mắm,gia vị,375,gram,131,0.04,13.65,18.98,0.011,0,28950,0,13.65,161,2.92,1080,15,1.9
nước mắm,gia vị,379,gram,133,0.04,13.8,19.18,0.011,0,29259,0,13.8,163,2.96,1092,15,1.9
nước mắm,gia vị,380,gram,133,0.04,13.83,19.23,0.011,0,29336,0,13.83,163,2.96,1094,15,1.9
nước mắm,gia vị,381,gram,133,0.04,13.87,19.28,0.011,0,29413,0,13.87,164,2.97,1097,15,1.9
nước mắm,gia vị,383,gram,134,0.04,13.94,19.38,0.011,0,29568,0,13.94,165,2.99,1103,15,1.9
nước mắm,gia vị,385,gram,135,0.04,14.01,19.48,0.012,0,29722,0,14.01,166,3,1109,15,1.9
nước mắm,gia vị,389,gram,136,0.04,14.16,19.68,0.012,0,30031,0,14.16,167,3.03,1120,16,1.9
nước mắm,gia vị,390,gram,136,0.04,14.2,19.73,0.012,0,30108,0,14.2,168,3.04,1123,16,2
nước mắm,gia vị,391,gram,137,0.04,14.23,19.78,0.012,0,30185,0,14.23,168,3.05,1126,16,2
nước mắm,gia vị,393,gram,138,0.04,14.31,19.89,0.012,0,30340,0,14.31,169,3.07,1132,16,2
nước mắm,gia vị,395,gram,138,0.04,14.38,19.99,0.012,0,30494,0,14.38,170,3.08,1138,16,2
nước mắm,gia vị,399,gram,140,0.04,14.52,20.19,0.012,0,30803,0,14.52,172,3.11,1149,16,2
nước mắm,gia vị,400,gram,140,0.04,14.56,20.24,0.012,0,30880,0,14.56,172,3.12,1152,16,2
nước tương,gia vị,1,gram,1,0,0.08,0.06,0,0,56,0,0.02,0,0.02,2,0,0
nước tương,gia vị,3,gram,2,0,0.23,0.19,0,0,169,0,0.05,1,0.06,7,0,0
nước tương,gia vị,5,gram,3,0,0.38,0.31,0,0,282,0,0.08,1,0.1,11,0,0
nước tương,gia vị,9,gram,5,0,0.68,0.57,0,0,507,0.1,0.15,2,0.17,20,0,0
nước tương,gia vị,10,gram,5,0,0.76,0.63,0,0,564,0.1,0.17,2,0.19,22,0,0
nước tương,gia vị,11,gram,6,0.001,0.84,0.69,0.001,0,620,0.1,0.19,2,0.21,24,0,0
nước tương,gia vị,13,gram,7,0.001,0.99,0.82,0.001,0,733,0.1,0.22,2,0.25,28,0,0
nước tương,gia vị,15,gram,8,0.01,1.14,0.94,0.001,0,846,0.1,0.26,3,0.29,33,0,0
nước tương,gia vị,19,gram,10,0.01,1.45,1.19,0.001,0,1071,0.2,0.32,4,0.37,41,0,0
nước tương,gia vị,20,gram,11,0.01,1.52,1.26,0.001,0,1127,0.2,0.34,4,0.39,43,0,0
nước tương,gia vị,21,gram,11,0.01,1.6,1.32,0.001,0,1184,0.2,0.36,4,0.41,46,0,0
nước tương,gia vị,23,gram,12,0.01,1.75,1.44,0.001,0,1297,0.2,0.39,4,0.44,50,0,0
nước tương,gia vị,25,gram,13,0.01,1.9,1.57,0.001,0,1409,0.2,0.42,5,0.48,54,0,0
nước tương,gia vị,29,gram,15,0.01,2.21,1.82,0.002,0,1635,0.2,0.49,6,0.56,63,0,0
nước tương,gia vị,30,gram,16,0.01,2.28,1.88,0.002,0,1691,0.2,0.51,6,0.58,65,0,0
nước tương,gia vị,31,gram,16,0.01,2.36,1.95,0.002,0,1747,0.2,0.53,6,0.6,67,0,0
nước tương,gia vị,33,gram,17,0.01,2.51,2.07,0.002,0,1860,0.3,0.56,6,0.64,72,0,0
nước tương,gia vị,35,gram,19,0.01,2.66,2.2,0.002,0,1973,0.3,0.6,7,0.68,76,0,0
nước tương,gia vị,39,gram,21,0.02,2.97,2.45,0.002,0,2198,0.3,0.66,7,0.75,85,0,0
nước tương,gia vị,40,gram,21,0.02,3.04,2.51,0.002,0,2255,0.3,0.68,8,0.77,87,0,0
nước tương,gia vị,41,gram,22,0.02,3.12,2.57,0.002,0,2311,0.3,0.7,8,0.79,89,0,0
nước tương,gia vị,43,gram,23,0.02,3.27,2.7,0.002,0,2424,0.3,0.73,8,0.83,93,0,0
nước tương,gia vị,45,gram,24,0.02,3.42,2.83,0.002,0,2537,0.4,0.76,9,0.87,98,0,0
nước tương,gia vị,49,gram,26,0.02,3.73,3.08,0.002,0,2762,0.4,0.83,9,0.95,106,0,0
nước tương,gia vị,50,gram,26,0.02,3.8,3.14,0.002,0,2818,0.4,0.85,10,0.96,108,0,0
nước tương,gia vị,51,gram,27,0.02,3.88,3.2,0.003,0,2875,0.4,0.87,10,0.98,111,0,0
nước tương,gia vị,53,gram,28,0.02,4.03,3.33,0.003,0,2988,0.4,0.9,10,1.02,115,0,0
nước tương,gia vị,55,gram,29,0.02,4.19,3.45,0.003,0,3100,0.4,0.94,10,1.06,119,0,0
nước tương,gia vị,59,gram,31,0.02,4.49,3.71,0.003,0,3326,0.5,1,11,1.14,128,0,0
nước tương,gia vị,60,gram,32,0.02,4.57,3.77,0.003,0,3382,0.5,1.02,11,1.16,130,0,0
nước tương,gia vị,61,gram,32,0.02,4.64,3.83,0.004,0,3439,0.5,1.04,12,1.18,132,0,0
nước tương,gia vị,63,gram,33,0.03,4.79,3.96,0.004,0,3551,0.5,1.07,12,1.22,137,0,0
nước tương,gia vị,65,gram,34,0.03,4.95,4.08,0.004,0,3664,0.5,1.1,12,1.25,141,0,0
nước tương,gia vị,69,gram,37,0.03,5.25,4.33,0.004,0,3890,0.6,1.17,13,1.33,150,0,0
nước tương,gia vị,70,gram,37,0.03,5.33,4.4,0.004,0,3946,0.6,1.19,13,1.35,152,0,0
nước tương,gia vị,71,gram,38,0.03,5.4,4.46,0.004,0,4002,0.6,1.21,13,1.37,154,0,0
nước tương,gia vị,73,gram,39,0.03,5.56,4.58,0.004,0,4115,0.6,1.24,14,1.41,158,0,0
nước tương,gia vị,75,gram,40,0.03,5.71,4.71,0.004,0,4228,0.6,1.28,14,1.45,163,0,0
nước tương,gia vị,79,gram,42,0.03,6.01,4.96,0.005,0,4453,0.6,1.34,15,1.52,171,0,0
nước tương,gia vị,80,gram,42,0.03,6.09,5.02,0.005,0,4510,0.6,1.36,15,1.54,174,0,0
nước tương,gia vị,81,gram,43,0.03,6.16,5.09,0.004,0,4566,0.6,1.38,15,1.56,176,0,0
nước tương,gia vị,83,gram,44,0.03,6.32,5.21,0.004,0,4679,0.7,1.41,16,1.6,180,0,0
nước tương,gia vị,85,gram,45,0.03,6.47,5.34,0.004,0,4791,0.7,1.44,16,1.64,184,0,0
nước tương,gia vị,89,gram,47,0.04,6.77,5.59,0.004,0,5017,0.7,1.51,17,1.72,193,0,0
nước tương,gia vị,90,gram,48,0.04,6.85,5.65,0.004,0,5073,0.7,1.53,17,1.74,195,0,0
nước tương,gia vị,91,gram,48,0.04,6.93,5.71,0.005,0,5130,0.7,1.55,17,1.76,197,0,0
nước tương,gia vị,93,gram,49,0.04,7.08,5.84,0.005,0,5242,0.7,1.58,18,1.79,202,0,0
nước tương,gia vị,95,gram,50,0.04,7.23,5.97,0.005,0,5355,0.8,1.62,18,1.83,206,0,0
nước tương,gia vị,99,gram,52,0.04,7.53,6.22,0.005,0,5581,0.8,1.68,19,1.91,215,0,0
nước tương,gia vị,100,gram,53,0.04,7.61,6.28,0.005,0,5637,0.8,1.7,19,1.93,217,0,0
nước tương,gia vị,101,gram,54,0.04,7.69,6.34,0.005,0,5693,0.8,1.72,19,1.95,219,0,0
nước tương,gia vị,103,gram,55,0.04,7.84,6.47,0.005,0,5806,0.8,1.75,20,1.99,224,0,0
nước tương,gia vị,105,gram,56,0.04,7.99,6.59,0.005,0,5919,0.8,1.78,20,2.03,228,0,0
nước tương,gia vị,109,gram,58,0.04,8.29,6.85,0.005,0,6144,0.9,1.85,21,2.1,237,0,0
nước tương,gia vị,110,gram,58,0.04,8.37,6.91,0.006,0,6201,0.9,1.87,21,2.12,239,0,0
nước tương,gia vị,111,gram,59,0.04,8.45,6.97,0.006,0,6257,0.9,1.89,21,2.14,241,0,0
nước tương,gia vị,113,gram,60,0.05,8.6,7.1,0.006,0,6370,0.9,1.92,21,2.18,245,0,0
nước tương,gia vị,115,gram,61,0.05,8.75,7.22,0.006,0,6483,0.9,1.96,22,2.22,250,0,0
nước tương,gia vị,119,gram,63,0.05,9.06,7.47,0.006,0,6708,1,2.02,23,2.3,258,0,0
nước tương,gia vị,120,gram,64,0.05,9.13,7.54,0.006,0,6764,1,2.04,23,2.32,260,0,0
nước tương,gia vị,121,gram,64,0.05,9.21,7.6,0.006,0,6821,1,2.06,23,2.34,263,0,0
nước tương,gia vị,123,gram,65,0.05,9.36,7.72,0.006,0,6934,1,2.09,23,2.37,267,0,0
nước tương,gia vị,125,gram,66,0.05,9.51,7.85,0.006,0,7046,1,2.12,24,2.41,271,0,0
nước tương,gia vị,129,gram,68,0.05,9.82,8.1,0.006,0,7272,1,2.19,25,2.49,280,0,0
nước tương,gia vị,130,gram,69,0.05,9.89,8.16,0.006,0,7328,1,2.21,25,2.51,282,0,0
nước tương,gia vị,131,gram,69,0.05,9.97,8.23,0.007,0,7384,1,2.23,25,2.53,284,0,0
nước tương,gia vị,133,gram,70,0.05,10.12,8.35,0.007,0,7497,1.1,2.26,25,2.57,289,0,0
nước tương,gia vị,135,gram,72,0.05,10.27,8.48,0.007,0,7610,1.1,2.3,26,2.61,293,0,0
nước tương,gia vị,139,gram,74,0.06,10.58,8.73,0.007,0,7835,1.1,2.36,26,2.68,302,0,0
nước tương,gia vị,140,gram,74,0.06,10.65,8.79,0.007,0,7892,1.1,2.38,27,2.7,304,0,0
nước tương,gia vị,141,gram,75,0.06,10.73,8.85,0.007,0,7948,1.1,2.4,27,2.72,306,0,0
nước tương,gia vị,143,gram,76,0.06,10.88,8.98,0.007,0,8061,1.1,2.43,27,2.76,310,0,0
nước tương,gia vị,145,gram,77,0.06,11.03,9.11,0.007,0,8174,1.2,2.46,28,2.8,315,0,0
nước tương,gia vị,149,gram,79,0.06,11.34,9.36,0.007,0,8399,1.2,2.53,28,2.88,323,0,0
nước tương,gia vị,150,gram,80,0.06,11.42,9.42,0.008,0,8456,1.2,2.55,28,2.9,326,0,0
nước tương,gia vị,151,gram,80,0.06,11.49,9.48,0.008,0,8512,1.2,2.57,29,2.91,328,0,0
nước tương,gia vị,153,gram,81,0.06,11.64,9.61,0.008,0,8625,1.2,2.6,29,2.95,332,0,0
nước tương,gia vị,155,gram,82,0.06,11.8,9.73,0.008,0,8737,1.2,2.64,29,2.99,336,0,0
nước tương,gia vị,159,gram,84,0.06,12.1,9.99,0.008,0,8963,1.3,2.7,30,3.07,345,0,0
nước tương,gia vị,160,gram,85,0.06,12.18,10.05,0.008,0,9019,1.3,2.72,30,3.09,347,0,0
nước tương,gia vị,161,gram,85,0.06,12.25,10.11,0.008,0,9076,1.3,2.74,31,3.11,349,0,0
nước tương,gia vị,163,gram,86,0.07,12.4,10.24,0.008,0,9188,1.3,2.77,31,3.15,354,0,0
nước tương,gia vị,165,gram,87,0.07,12.56,10.36,0.008,0,9301,1.3,2.8,31,3.18,358,0,0
nước tương,gia vị,169,gram,90,0.07,12.86,10.61,0.008,0,9527,1.4,2.87,32,3.26,367,0,0
nước tương,gia vị,170,gram,90,0.07,12.94,10.68,0.008,0,9583,1.4,2.89,32,3.28,369,0,0
nước tương,gia vị,171,gram,91,0.07,13.01,10.74,0.009,0,9639,1.4,2.91,32,3.3,371,0,0
nước tương,gia vị,173,gram,92,0.07,13.17,10.86,0.009,0,9752,1.4,2.94,33,3.34,375,0,0
nước tương,gia vị,175,gram,93,0.07,13.32,10.99,0.009,0,9865,1.4,2.98,33,3.38,380,0,0
nước tương,gia vị,179,gram,95,0.07,13.62,11.24,0.009,0,10090,1.4,3.04,34,3.45,388,0,0
nước tương,gia vị,180,gram,95,0.07,13.7,11.3,0.009,0,10147,1.4,3.06,34,3.47,391,0,0
nước tương,gia vị,181,gram,96,0.07,13.77,11.37,0.009,0,10203,1.4,3.08,34,3.49,393,0,0
nước tương,gia vị,183,gram,97,0.07,13.93,11.49,0.009,0,10316,1.5,3.11,35,3.53,397,0,0
nước tương,gia vị,185,gram,98,0.07,14.08,11.62,0.009,0,10428,1.5,3.14,35,3.57,401,0,0
nước tương,gia vị,189,gram,100,0.08,14.38,11.87,0.009,0,10654,1.5,3.21,36,3.65,410,0,0
nước tương,gia vị,190,gram,101,0.08,14.46,11.93,0.01,0,10710,1.5,3.23,36,3.67,412,0,0
nước tương,gia vị,191,gram,101,0.08,14.54,11.99,0.01,0,10767,1.5,3.25,36,3.69,414,0,0
nước tương,gia vị,193,gram,102,0.08,14.69,12.12,0.01,0,10879,1.5,3.28,37,3.72,419,0,0
nước tương,gia vị,195,gram,103,0.08,14.84,12.25,0.01,0,10992,1.6,3.32,37,3.76,423,0,0
nước tương,gia vị,199,gram,105,0.08,15.14,12.5,0.01,0,11218,1.6,3.38,38,3.84,432,0,0
nước tương,gia vị,200,gram,106,0.08,15.22,12.56,0.01,0,11274,1.6,3.4,38,3.86,434,0,0
nước tương,gia vị,201,gram,107,0.08,15.3,12.62,0.01,0,11330,1.6,3.42,38,3.88,436,0,0
nước tương,gia vị,203,gram,108,0.08,15.45,12.75,0.01,0,11443,1.6,3.45,39,3.92,441,0,0
nước tương,gia vị,205,gram,109,0.08,15.6,12.87,0.01,0,11556,1.6,3.48,39,3.96,445,0,0
nước tương,gia vị,209,gram,111,0.08,15.9,13.13,0.01,0,11781,1.7,3.55,40,4.03,454,0,0
nước tương,gia vị,210,gram,111,0.08,15.98,13.19,0.01,0,11838,1.7,3.57,40,4.05,456,0,0
nước tương,gia vị,211,gram,112,0.08,16.06,13.25,0.011,0,11894,1.7,3.59,40,4.07,458,0,0
nước tương,gia vị,213,gram,113,0.09,16.21,13.38,0.011,0,12007,1.7,3.62,40,4.11,462,0,0
nước tương,gia vị,215,gram,114,0.09,16.36,13.5,0.011,0,12120,1.7,3.66,41,4.15,467,0,0
nước tương,gia vị,219,gram,116,0.09,16.67,13.75,0.011,0,12345,1.8,3.72,42,4.23,475,0,0
nước tương,gia vị,220,gram,117,0.09,16.74,13.82,0.011,0,12401,1.8,3.74,42,4.25,477,0,0
nước tương,gia vị,221,gram,117,0.09,16.82,13.88,0.011,0,12458,1.8,3.76,42,4.27,480,0,0
nước tương,gia vị,223,gram,118,0.09,16.97,14,0.011,0,12571,1.8,3.79,42,4.3,484,0,0
nước tương,gia vị,225,gram,119,0.09,17.12,14.13,0.011,0,12683,1.8,3.82,43,4.34,488,0,0
nước tương,gia vị,229,gram,121,0.09,17.43,14.38,0.011,0,12909,1.8,3.89,44,4.42,497,0,0
nước tương,gia vị,230,gram,122,0.09,17.5,14.44,0.012,0,12965,1.8,3.91,44,4.44,499,0,0
nước tương,gia vị,231,gram,122,0.09,17.58,14.51,0.012,0,13021,1.8,3.93,44,4.46,501,0,0
nước tương,gia vị,233,gram,123,0.09,17.73,14.63,0.012,0,13134,1.9,3.96,44,4.5,506,0,0
nước tương,gia vị,235,gram,125,0.09,17.88,14.76,0.012,0,13247,1.9,4,45,4.54,510,0,0
nước tương,gia vị,239,gram,127,0.1,8.19,15.01,0.012,0,13472,1.9,4.06,45,4.61,519,0,0
nước tương,gia vị,240,gram,127,0.1,8.26,15.07,0.012,0,13529,1.9,4.08,46,4.63,521,0,0
nước tương,gia vị,241,gram,128,0.1,18.34,15.13,0.012,0,13585,1.9,4.1,46,4.65,523,0,0
nước tương,gia vị,243,gram,129,0.1,18.49,15.26,0.012,0,13698,1.9,4.13,46,4.69,527,0,0
nước tương,gia vị,245,gram,130,0.1,18.64,15.39,0.012,0,13811,2,4.16,47,4.73,532,0,0
nước tương,gia vị,249,gram,132,0.1,18.95,15.64,0.012,0,14036,2,4.23,47,4.81,540,0,0
nước tương,gia vị,250,gram,132,0.1,19.02,15.7,0.012,0,14092,2,4.25,48,4.82,542,0,0
nước tương,gia vị,251,gram,133,0.1,19.1,15.76,0.013,0,14149,2,4.27,48,4.84,545,0,0
nước tương,gia vị,253,gram,134,0.1,19.25,15.89,0.013,0,14262,2,4.3,48,4.88,549,0,0
nước tương,gia vị,255,gram,135,0.1,19.41,16.01,0.013,0,14374,2,4.34,48,4.92,553,0,0
