food_name,food_type,amount,unit,calories(g),fats(g),carbs(g),protein(g),saturated_fat(g),cholesterol(mg),sodium(mg),dietary_fiber(g),sugars(g),calcium(mg),iron(mg),potassium(mg),vitamin_A(mcg),vitamin_C(mg)
nước tương,gia vị,259,gram,137,0.1,19.71,16.27,0.013,0,14600,2.1,4.4,49,5,562,0,0
nước tương,gia vị,260,gram,138,0.1,19.79,16.33,0.013,0,14656,2.1,4.42,49,5.02,564,0,0
nước tương,gia vị,261,gram,138,0.1,19.86,16.39,0.013,0,14713,2.1,4.44,50,5.04,566,0,0
nước tương,gia vị,263,gram,139,0.11,20.01,16.52,0.013,0,14825,2.1,4.47,50,5.08,571,0,0
nước tương,gia vị,265,gram,140,0.11,20.17,16.64,0.013,0,14938,2.1,4.5,50,5.11,575,0,0
nước tương,gia vị,269,gram,143,0.11,20.47,16.89,0.013,0,15164,2.2,4.57,51,5.19,584,0,0
nước tương,gia vị,270,gram,143,0.11,20.55,16.96,0.014,0,15220,2.2,4.59,51,5.21,586,0,0
nước tương,gia vị,271,gram,144,0.11,20.62,17.02,0.014,0,15276,2.2,4.61,51,5.23,588,0,0
nước tương,gia vị,273,gram,145,0.11,20.78,17.14,0.014,0,15389,2.2,4.64,52,5.27,592,0,0
nước tương,gia vị,275,gram,146,0.11,20.93,17.27,0.014,0,15502,2.2,4.68,52,5.31,597,0,0
nước tương,gia vị,279,gram,148,0.11,21.23,17.52,0.014,0,15727,2.2,4.74,53,5.38,605,0,0
nước tương,gia vị,280,gram,148,0.11,21.31,17.58,0.014,0,15784,2.2,4.76,53,5.4,608,0,0
nước tương,gia vị,281,gram,149,0.11,21.38,17.65,0.014,0,15840,2.2,4.78,53,5.42,610,0,0
nước tương,gia vị,283,gram,150,0.11,21.54,17.77,0.014,0,15953,2.3,4.81,54,5.46,614,0,0
nước tương,gia vị,285,gram,151,0.11,21.69,17.9,0.014,0,16065,2.3,4.84,54,5.5,618,0,0
nước tương,gia vị,289,gram,153,0.12,21.99,18.15,0.014,0,16291,2.3,4.91,55,5.58,627,0,0
nước tương,gia vị,290,gram,154,0.12,22.07,18.21,0.014,0,16347,2.3,4.93,55,5.6,629,0,0
nước tương,gia vị,291,gram,154,0.12,22.15,18.27,0.015,0,16404,2.3,4.95,55,5.62,631,0,0
nước tương,gia vị,293,gram,155,0.12,22.3,18.4,0.015,0,16516,2.3,4.98,56,5.65,636,0,0
nước tương,gia vị,295,gram,156,0.12,22.45,18.53,0.015,0,16629,2.4,5.02,56,5.69,640,0,0
nước tương,gia vị,299,gram,158,0.12,22.75,18.78,0.015,0,16855,2.4,5.08,57,5.77,649,0,0
nước tương,gia vị,300,gram,159,0.12,22.83,18.84,0.015,0,16911,2.4,5.1,57,5.79,651,0,0
nước tương,gia vị,301,gram,160,0.12,22.91,18.9,0.015,0,16967,2.4,5.12,57,5.81,653,0,0
nước tương,gia vị,303,gram,161,0.12,23.06,19.03,0.015,0,17080,2.4,5.15,58,5.85,658,0,0
nước tương,gia vị,305,gram,162,0.12,23.21,19.15,0.015,0,17193,2.4,5.18,58,5.89,662,0,0
nước tương,gia vị,309,gram,164,0.12,23.51,19.41,0.015,0,17418,2.5,5.25,59,5.96,671,0,0
nước tương,gia vị,310,gram,164,0.12,23.59,19.47,0.016,0,17475,2.5,5.27,59,5.98,673,0,0
nước tương,gia vị,311,gram,165,0.12,23.67,19.53,0.016,0,17531,2.5,5.29,59,6,675,0,0
nước tương,gia vị,313,gram,166,0.13,23.82,19.66,0.016,0,17644,2.5,5.32,59,6.04,679,0,0
nước tương,gia vị,315,gram,167,0.13,23.97,19.78,0.016,0,17757,2.5,5.36,60,6.08,684,0,0
nước tương,gia vị,319,gram,169,0.13,24.28,20.03,0.016,0,17982,2.6,5.42,61,6.16,692,0,0
nước tương,gia vị,320,gram,170,0.13,24.35,20.1,0.016,0,18038,2.6,5.44,61,6.18,694,0,0
nước tương,gia vị,321,gram,170,0.13,24.43,20.16,0.016,0,18095,2.6,5.46,61,6.2,697,0,0
nước tương,gia vị,323,gram,171,0.13,24.58,20.28,0.016,0,18208,2.6,5.49,61,6.23,701,0,0
nước tương,gia vị,325,gram,172,0.13,24.73,20.41,0.016,0,18320,2.6,5.52,62,6.27,705,0,0
nước tương,gia vị,329,gram,174,0.13,25.04,20.66,0.016,0,18546,2.6,5.59,63,6.35,714,0,0
nước tương,gia vị,330,gram,175,0.13,25.11,20.72,0.016,0,18602,2.6,5.61,63,6.37,716,0,0
nước tương,gia vị,331,gram,175,0.13,25.19,20.79,0.017,0,18658,2.6,5.63,63,6.39,718,0,0
nước tương,gia vị,333,gram,176,0.13,25.34,20.91,0.017,0,18771,2.7,5.66,63,6.43,723,0,0
nước tương,gia vị,335,gram,178,0.13,25.49,21.04,0.017,0,18884,2.7,5.7,64,6.47,727,0,0
nước tương,gia vị,339,gram,180,0.14,25.8,21.29,0.017,0,19109,2.7,5.76,64,6.54,736,0,0
nước tương,gia vị,340,gram,180,0.14,25.87,21.35,0.017,0,19166,2.7,5.78,65,6.56,738,0,0
nước tương,gia vị,341,gram,181,0.14,25.95,21.41,0.017,0,19222,2.7,5.8,65,6.58,740,0,0
nước tương,gia vị,343,gram,182,0.14,26.1,21.54,0.017,0,19335,2.7,5.83,65,6.62,744,0,0
nước tương,gia vị,345,gram,183,0.14,26.25,21.67,0.017,0,19448,2.8,5.86,66,6.66,749,0,0
nước tương,gia vị,349,gram,185,0.14,26.56,21.92,0.017,0,19673,2.8,5.93,66,6.74,757,0,0
nước tương,gia vị,350,gram,186,0.14,26.64,21.98,0.018,0,19730,2.8,5.95,66,6.76,760,0,0
nước tương,gia vị,351,gram,186,0.14,26.71,22.04,0.018,0,19786,2.8,5.97,67,6.77,762,0,0
nước tương,gia vị,353,gram,187,0.14,26.86,22.17,0.018,0,19899,2.8,6,67,6.81,766,0,0
nước tương,gia vị,355,gram,188,0.14,27.02,22.29,0.018,0,20011,2.8,6.04,67,6.85,770,0,0
nước tương,gia vị,359,gram,190,0.14,27.32,22.55,0.018,0,20237,2.9,6.1,68,6.93,779,0,0
nước tương,gia vị,360,gram,191,0.14,27.4,22.61,0.018,0,20293,2.9,6.12,68,6.95,781,0,0
nước tương,gia vị,361,gram,191,0.14,27.47,22.67,0.018,0,20350,2.9,6.14,69,6.97,783,0,0
nước tương,gia vị,363,gram,192,0.15,27.62,22.8,0.018,0,20462,2.9,6.17,69,7.01,788,0,0
nước tương,gia vị,365,gram,193,0.15,27.78,22.92,0.018,0,20575,2.9,6.2,69,7.04,792,0,0
nước tương,gia vị,369,gram,196,0.15,28.08,23.17,0.018,0,20801,3,6.27,70,7.12,801,0,0
nước tương,gia vị,370,gram,196,0.15,28.16,23.24,0.018,0,20857,3,6.29,70,7.14,803,0,0
nước tương,gia vị,371,gram,197,0.15,28.23,23.3,0.019,0,20913,3,6.31,70,7.16,805,0,0
nước tương,gia vị,373,gram,198,0.15,28.39,23.42,0.019,0,21026,3,6.34,71,7.2,809,0,0
nước tương,gia vị,375,gram,199,0.15,28.54,23.55,0.019,0,21139,3,6.38,71,7.24,814,0,0
nước tương,gia vị,379,gram,201,0.15,28.84,23.8,0.019,0,21364,3,6.44,72,7.31,822,0,0
nước tương,gia vị,380,gram,201,0.15,28.92,23.86,0.019,0,21421,3,6.46,72,7.33,825,0,0
nước tương,gia vị,381,gram,202,0.15,28.99,23.93,0.019,0,21477,3,6.48,72,7.35,827,0,0
nước tương,gia vị,383,gram,203,0.15,29.15,24.05,0.019,0,21590,3.1,6.51,73,7.39,831,0,0
nước tương,gia vị,385,gram,204,0.15,29.3,24.18,0.019,0,21702,3.1,6.54,73,7.43,835,0,0
nước tương,gia vị,389,gram,206,0.16,29.6,24.43,0.019,0,21928,3.1,6.61,74,7.51,844,0,0
nước tương,gia vị,390,gram,207,0.16,29.68,24.49,0.02,0,21984,3.1,6.63,74,7.53,846,0,0
nước tương,gia vị,391,gram,207,0.16,29.76,24.55,0.02,0,22041,3.1,6.65,74,7.55,848,0,0
nước tương,gia vị,393,gram,208,0.16,29.91,24.68,0.02,0,22153,3.1,6.68,75,7.58,853,0,0
nước tương,gia vị,395,gram,209,0.16,30.06,24.81,0.02,0,22266,3.2,6.72,75,7.62,857,0,0
nước tương,gia vị,399,gram,211,0.16,30.36,25.06,0.02,0,22492,3.2,6.78,76,7.7,866,0,0
nước tương,gia vị,400,gram,212,0.16,30.44,25.12,0.02,0,22548,3.2,6.8,76,7.72,868,0,0
tỏi,gia vị,1,gram,1,0,0.33,0.06,0.001,0,0,0,0.01,2,0.02,4,0,0.3
tỏi,gia vị,3,gram,4,0.02,0.99,0.19,0.003,0,1,0.1,0.03,5,0.05,12,0,0.9
tỏi,gia vị,5,gram,7,0.02,1.65,0.32,0.004,0,1,0.1,0.05,9,0.08,20,0,1.6
tỏi,gia vị,9,gram,13,0.04,2.98,0.57,0.008,0,2,0.2,0.09,16,0.15,36,0,2.8
tỏi,gia vị,10,gram,15,0.05,3.31,0.64,0.009,0,2,0.2,0.1,18,0.17,40,0,3.1
tỏi,gia vị,11,gram,16,0.06,3.64,0.7,0.01,0,2,0.2,0.11,20,0.19,44,0,3.4
tỏi,gia vị,13,gram,19,0.06,4.3,0.83,0.012,0,2,0.3,0.13,24,0.22,52,0,4.1
tỏi,gia vị,15,gram,22,0.08,4.96,0.95,0.013,0,3,0.3,0.15,27,0.26,60,0,4.7
tỏi,gia vị,19,gram,28,0.1,6.28,1.21,0.017,0,3,0.4,0.19,34,0.32,76,0,5.9
tỏi,gia vị,20,gram,30,0.1,6.61,1.27,0.018,0,3,0.4,0.2,36,0.34,80,0,6.2
tỏi,gia vị,21,gram,31,0.1,6.94,1.34,0.019,0,4,0.4,0.21,38,0.36,84,0,6.6
tỏi,gia vị,23,gram,34,0.12,7.6,1.46,0.02,0,4,0.5,0.23,42,0.39,92,0,7.2
tỏi,gia vị,25,gram,37,0.12,8.26,1.59,0.022,0,4,0.5,0.25,45,0.42,100,0,7.8
tỏi,gia vị,29,gram,43,0.14,9.59,1.84,0.026,0,5,0.6,0.29,52,0.49,116,0,9
tỏi,gia vị,30,gram,45,0.15,9.92,1.91,0.027,0,5,0.6,0.3,54,0.51,120,0,9.4
tỏi,gia vị,31,gram,46,0.16,10.25,1.97,0.028,0,5,0.7,0.31,56,0.53,124,0,9.7
tỏi,gia vị,33,gram,49,0.16,10.91,2.1,0.029,0,6,0.7,0.33,60,0.56,132,0,10.3
tỏi,gia vị,35,gram,52,0.18,11.57,2.23,0.031,0,6,0.7,0.35,63,0.6,140,0,10.9
tỏi,gia vị,39,gram,58,0.2,12.89,2.48,0.035,0,7,0.8,0.39,71,0.66,156,0,12.2
tỏi,gia vị,40,gram,60,0.2,13.22,2.54,0.036,0,7,0.8,0.4,72,0.68,160,0,12.5
tỏi,gia vị,41,gram,61,0.2,13.55,2.61,0.036,0,7,0.9,0.41,74,0.7,164,0,12.8
tỏi,gia vị,43,gram,64,0.22,14.22,2.73,0.038,0,7,0.9,0.43,78,0.73,172,0,13.4
tỏi,gia vị,45,gram,67,0.22,14.88,2.86,0.04,0,8,0.9,0.45,81,0.76,180,0,14
tỏi,gia vị,49,gram,73,0.24,16.2,3.12,0.044,0,8,1,0.49,89,0.83,196,0,15.3
tỏi,gia vị,50,gram,74,0.25,16.53,3.18,0.044,0,8,1,0.5,90,0.85,200,0,15.6
tỏi,gia vị,51,gram,76,0.26,16.86,3.24,0.045,0,9,1.1,0.51,92,0.87,205,0,15.9
tỏi,gia vị,53,gram,79,0.26,17.52,3.37,0.047,0,9,1.1,0.53,96,0.9,213,0,16.5
tỏi,gia vị,55,gram,82,0.28,18.18,3.5,0.049,0,9,1.2,0.55,100,0.94,221,0,17.2
tỏi,gia vị,59,gram,88,0.3,19.51,3.75,0.053,0,10,1.2,0.59,107,1,237,0,18.4
tỏi,gia vị,60,gram,89,0.3,19.84,3.82,0.053,0,10,1.3,0.6,109,1.02,241,0,18.7
tỏi,gia vị,61,gram,91,0.3,20.17,3.88,0.054,0,10,1.3,0.61,110,1.04,245,0,19
tỏi,gia vị,63,gram,94,0.32,20.83,4.01,0.056,0,11,1.3,0.63,114,1.07,253,0,19.7
tỏi,gia vị,65,gram,97,0.32,21.49,4.13,0.058,0,11,1.4,0.65,118,1.1,261,0,20.3
tỏi,gia vị,69,gram,103,0.34,22.81,4.39,0.061,0,12,1.4,0.69,125,1.17,277,0,21.5
tỏi,gia vị,70,gram,104,0.35,23.14,4.45,0.062,0,12,1.5,0.7,127,1.19,281,0,21.8
tỏi,gia vị,71,gram,106,0.36,23.47,4.52,0.063,0,12,1.5,0.71,129,1.21,285,0,22.2
tỏi,gia vị,73,gram,109,0.36,24.13,4.64,0.065,0,12,1.5,0.73,132,1.24,293,0,22.8
tỏi,gia vị,75,gram,112,0.38,24.8,4.77,0.067,0,13,1.6,0.75,136,1.28,301,0,23.4
tỏi,gia vị,79,gram,118,0.4,26.12,5.02,0.07,0,13,1.7,0.79,143,1.34,317,0,24.6
tỏi,gia vị,80,gram,119,0.4,26.45,5.09,0.071,0,14,1.7,0.8,145,1.36,321,0,25
tỏi,gia vị,81,gram,121,0.4,26.78,5.15,0.072,0,14,1.7,0.81,147,1.38,325,0,25.3
tỏi,gia vị,83,gram,124,0.42,27.44,5.28,0.074,0,14,1.7,0.83,150,1.41,333,0,25.9
tỏi,gia vị,85,gram,127,0.42,28.1,5.41,0.076,0,14,1.8,0.85,154,1.44,341,0,26.5
tỏi,gia vị,89,gram,133,0.44,29.42,5.66,0.079,0,15,1.9,0.89,161,1.51,357,0,27.8
tỏi,gia vị,90,gram,134,0.45,29.75,5.72,0.08,0,15,1.9,0.9,163,1.53,361,0,28.1
tỏi,gia vị,91,gram,136,0.46,30.08,5.79,0.081,0,15,1.9,0.91,165,1.55,365,0,28.4
tỏi,gia vị,93,gram,139,0.46,30.75,5.91,0.083,0,16,2,0.93,168,1.58,373,0,29
tỏi,gia vị,95,gram,142,0.48,31.41,6.04,0.085,0,16,2,0.95,172,1.62,381,0,29.6
tỏi,gia vị,99,gram,148,0.5,32.73,6.3,0.088,0,17,2.1,0.99,179,1.68,397,0,30.9
tỏi,gia vị,100,gram,149,0.5,33.06,6.36,0.089,0,17,2.1,1,181,1.7,401,0,31.2
tỏi,gia vị,101,gram,150,0.5,33.39,6.42,0.09,0,17,2.1,1.01,183,1.72,405,0,31.5
tỏi,gia vị,103,gram,153,0.52,34.05,6.55,0.092,0,18,2.2,1.03,186,1.75,413,0,32.1
tỏi,gia vị,105,gram,156,0.52,34.71,6.68,0.093,0,18,2.2,1.05,190,1.78,421,0,32.8
tỏi,gia vị,109,gram,162,0.54,36.04,6.93,0.097,0,19,2.3,1.09,197,1.85,437,0,34
tỏi,gia vị,110,gram,164,0.55,36.37,7,0.098,0,19,2.3,1.1,199,1.87,441,0,34.3
tỏi,gia vị,111,gram,165,0.56,36.7,7.06,0.099,0,19,2.3,1.11,201,1.89,445,0,34.6
tỏi,gia vị,113,gram,168,0.56,37.36,7.19,0.101,0,19,2.4,1.13,205,1.92,453,0,35.3
tỏi,gia vị,115,gram,171,0.58,38.02,7.31,0.102,0,20,2.4,1.15,208,1.96,461,0,35.9
tỏi,gia vị,119,gram,177,0.6,39.34,7.57,0.106,0,20,2.5,1.19,215,2.02,477,0,37.1
tỏi,gia vị,120,gram,179,0.6,39.67,7.63,0.107,0,20,2.5,1.2,217,2.04,481,0,37.4
tỏi,gia vị,121,gram,180,0.6,40,7.7,0.108,0,21,2.5,1.21,219,2.06,485,0,37.8
tỏi,gia vị,123,gram,183,0.62,40.66,7.82,0.109,0,21,2.6,1.23,223,2.09,493,0,38.4
tỏi,gia vị,125,gram,186,0.62,41.32,7.95,0.111,0,21,2.6,1.25,226,2.12,501,0,39
tỏi,gia vị,129,gram,192,0.64,42.65,8.2,0.115,0,22,2.7,1.29,233,2.19,517,0,40.2
tỏi,gia vị,130,gram,194,0.65,42.98,8.27,0.116,0,22,2.7,1.3,235,2.21,521,0,40.6
tỏi,gia vị,131,gram,195,0.66,43.31,8.33,0.117,0,22,2.8,1.31,237,2.23,525,0,40.9
tỏi,gia vị,133,gram,198,0.66,43.97,8.46,0.118,0,23,2.8,1.33,241,2.26,533,0,41.5
tỏi,gia vị,135,gram,201,0.68,44.63,8.59,0.12,0,23,2.8,1.35,244,2.3,541,0,42.1
tỏi,gia vị,139,gram,207,0.7,45.95,8.84,0.124,0,24,2.9,1.39,252,2.36,557,0,43.4
tỏi,gia vị,140,gram,209,0.7,46.28,8.9,0.125,0,24,2.9,1.4,253,2.38,561,0,43.7
tỏi,gia vị,141,gram,210,0.7,46.61,8.97,0.125,0,24,3,1.41,255,2.4,565,0,44
tỏi,gia vị,143,gram,213,0.72,47.28,9.09,0.127,0,24,3,1.43,259,2.43,573,0,44.6
tỏi,gia vị,145,gram,216,0.72,47.94,9.22,0.129,0,25,3,1.45,262,2.46,581,0,45.2
tỏi,gia vị,149,gram,222,0.74,49.26,9.48,0.133,0,25,3.1,1.49,270,2.53,597,0,46.5
tỏi,gia vị,150,gram,224,0.75,49.59,9.54,0.134,0,26,3.2,1.5,272,2.55,602,0,46.8
tỏi,gia vị,151,gram,225,0.76,49.92,9.6,0.134,0,26,3.2,1.51,273,2.57,606,0,47.1
tỏi,gia vị,153,gram,228,0.76,50.58,9.73,0.136,0,26,3.2,1.53,277,2.6,614,0,47.7
tỏi,gia vị,155,gram,231,0.78,51.24,9.86,0.138,0,26,3.3,1.55,281,2.64,622,0,48.4
tỏi,gia vị,159,gram,237,0.8,52.57,10.11,0.142,0,27,3.3,1.59,288,2.7,638,0,49.6
tỏi,gia vị,160,gram,238,0.8,52.9,10.18,0.142,0,27,3.4,1.6,290,2.72,642,0,49.9
tỏi,gia vị,161,gram,240,0.8,53.23,10.24,0.143,0,27,3.4,1.61,291,2.74,646,0,50.2
tỏi,gia vị,163,gram,243,0.82,53.89,10.37,0.145,0,28,3.4,1.63,295,2.77,654,0,50.9
tỏi,gia vị,165,gram,246,0.82,54.55,10.49,0.147,0,28,3.5,1.65,299,2.8,662,0,51.5
tỏi,gia vị,169,gram,252,0.84,55.87,10.75,0.15,0,29,3.5,1.69,306,2.87,678,0,52.7
tỏi,gia vị,170,gram,253,0.85,56.2,10.81,0.151,0,29,3.6,1.7,308,2.89,682,0,53
tỏi,gia vị,171,gram,255,0.86,56.53,10.88,0.152,0,29,3.6,1.71,310,2.91,686,0,53.4
tỏi,gia vị,173,gram,258,0.86,57.19,11,0.154,0,29,3.6,1.73,313,2.94,694,0,54
tỏi,gia vị,175,gram,261,0.88,57.86,11.13,0.156,0,30,3.7,1.75,317,2.98,702,0,54.6
tỏi,gia vị,179,gram,267,0.9,59.18,11.38,0.159,0,30,3.8,1.79,324,3.04,718,0,55.8
tỏi,gia vị,180,gram,268,0.9,59.51,11.45,0.16,0,31,3.8,1.8,326,3.06,722,0,56.2
tỏi,gia vị,181,gram,270,0.9,59.84,11.51,0.161,0,31,3.8,1.81,328,3.08,726,0,56.5
tỏi,gia vị,183,gram,273,0.92,60.5,11.64,0.163,0,31,3.8,1.83,331,3.11,734,0,57.1
tỏi,gia vị,185,gram,276,0.92,61.16,11.77,0.165,0,31,3.9,1.85,335,3.14,742,0,57.7
tỏi,gia vị,189,gram,282,0.94,62.48,12.02,0.168,0,32,4,1.89,342,3.21,758,0,59
tỏi,gia vị,190,gram,283,0.95,62.81,12.08,0.169,0,32,4,1.9,344,3.23,762,0,59.3
tỏi,gia vị,191,gram,285,0.96,63.14,12.15,0.17,0,32,4,1.91,346,3.25,766,0,59.6
tỏi,gia vị,193,gram,288,0.96,63.81,12.27,0.172,0,33,4.1,1.93,349,3.28,774,0,60.2
tỏi,gia vị,195,gram,291,0.98,64.47,12.4,0.174,0,33,4.1,1.95,353,3.32,782,0,60.8
tỏi,gia vị,199,gram,297,1,65.79,12.66,0.177,0,34,4.2,1.99,360,3.38,798,0,62.1
tỏi,gia vị,200,gram,298,1,66.12,12.72,0.178,0,34,4.2,2,362,3.4,802,0,62.4
tỏi,gia vị,201,gram,299,1,66.45,12.78,0.179,0,34,4.2,2.01,364,3.42,806,0,62.7
tỏi,gia vị,203,gram,302,1.02,67.11,12.91,0.181,0,35,4.3,2.03,367,3.45,814,0,63.3
tỏi,gia vị,205,gram,305,1.02,67.77,13.04,0.182,0,35,4.3,2.05,371,3.48,822,0,64
tỏi,gia vị,209,gram,311,1.04,69.1,13.29,0.186,0,36,4.4,2.09,378,3.55,838,0,65.2
tỏi,gia vị,210,gram,313,1.05,69.43,13.36,0.187,0,36,4.4,2.1,380,3.57,842,0,65.5
tỏi,gia vị,211,gram,314,1.06,69.76,13.42,0.188,0,36,4.4,2.11,382,3.59,846,0,65.8
tỏi,gia vị,213,gram,317,1.06,70.42,13.55,0.19,0,36,4.5,2.13,386,3.62,854,0,66.5
tỏi,gia vị,215,gram,320,1.08,71.08,13.67,0.191,0,37,4.5,2.15,389,3.66,862,0,67.1
tỏi,gia vị,219,gram,326,1.1,72.4,13.93,0.195,0,37,4.6,2.19,396,3.72,878,0,68.3
tỏi,gia vị,220,gram,328,1.1,72.73,13.99,0.196,0,37,4.6,2.2,398,3.74,882,0,68.6
tỏi,gia vị,221,gram,329,1.1,73.06,14.06,0.197,0,38,4.6,2.21,400,3.76,886,0,69
tỏi,gia vị,223,gram,332,1.12,73.72,14.18,0.198,0,38,4.7,2.23,404,3.79,894,0,69.6
tỏi,gia vị,225,gram,335,1.12,74.38,14.31,0.2,0,38,4.7,2.25,407,3.82,902,0,70.2
tỏi,gia vị,229,gram,341,1.14,75.71,14.56,0.204,0,39,4.8,2.29,414,3.89,918,0,71.4
tỏi,gia vị,230,gram,343,1.15,76.04,14.63,0.205,0,39,4.8,2.3,416,3.91,922,0,71.8
tỏi,gia vị,231,gram,344,1.16,76.37,14.69,0.206,0,39,4.9,2.31,418,3.93,926,0,72.1
tỏi,gia vị,233,gram,347,1.16,77.03,14.82,0.207,0,40,4.9,2.33,422,3.96,934,0,72.7
tỏi,gia vị,235,gram,350,1.18,77.69,14.95,0.209,0,40,4.9,2.35,425,4,942,0,73.3
tỏi,gia vị,239,gram,356,1.2,79.01,15.2,0.213,0,41,5,2.39,433,4.06,958,0,74.6
tỏi,gia vị,240,gram,358,1.2,79.34,15.26,0.214,0,41,5,2.4,434,4.08,962,0,74.9
tỏi,gia vị,241,gram,359,1.2,79.67,15.33,0.214,0,41,5.1,2.41,436,4.1,966,0,75.2
tỏi,gia vị,243,gram,362,1.22,80.34,15.45,0.216,0,41,5.1,2.43,440,4.13,974,0,75.8
tỏi,gia vị,245,gram,365,1.22,81,15.58,0.218,0,42,5.1,2.45,443,4.16,982,0,76.4
tỏi,gia vị,249,gram,371,1.24,82.32,15.84,0.222,0,42,5.2,2.49,451,4.23,998,0,77.7
tỏi,gia vị,250,gram,372,1.25,82.65,15.9,0.222,0,42,5.2,2.5,452,4.25,1002,0,78
tỏi,gia vị,251,gram,374,1.26,82.98,15.96,0.223,0,43,5.3,2.51,454,4.27,1007,0,78.3
tỏi,gia vị,253,gram,377,1.26,83.64,16.09,0.225,0,43,5.3,2.53,458,4.3,1015,0,78.9
tỏi,gia vị,255,gram,380,1.28,84.3,16.22,0.227,0,43,5.4,2.55,462,4.34,1023,0,79.6
tỏi,gia vị,259,gram,386,1.3,85.63,16.47,0.231,0,44,5.4,2.59,469,4.4,1039,0,80.8
tỏi,gia vị,260,gram,387,1.3,85.96,16.54,0.231,0,44,5.5,2.6,471,4.42,1043,0,81.1
tỏi,gia vị,261,gram,389,1.3,86.29,16.6,0.232,0,44,5.5,2.61,472,4.44,1047,0,81.4
tỏi,gia vị,263,gram,392,1.32,86.95,16.73,0.234,0,45,5.5,2.63,476,4.47,1055,0,82.1
tỏi,gia vị,265,gram,395,1.32,87.61,16.85,0.236,0,45,5.6,2.65,480,4.5,1063,0,82.7
tỏi,gia vị,269,gram,401,1.34,88.93,17.11,0.239,0,46,5.6,2.69,487,4.57,1079,0,83.9
tỏi,gia vị,270,gram,402,1.35,89.26,17.17,0.24,0,46,5.7,2.7,489,4.59,1083,0,84.2
tỏi,gia vị,271,gram,404,1.36,89.59,17.24,0.241,0,46,5.7,2.71,491,4.61,1087,0,84.6
tỏi,gia vị,273,gram,407,1.36,90.25,17.36,0.243,0,46,5.7,2.73,494,4.64,1095,0,85.2
tỏi,gia vị,275,gram,410,1.38,90.92,17.49,0.245,0,47,5.8,2.75,498,4.68,1103,0,85.8
tỏi,gia vị,279,gram,416,1.4,92.24,17.74,0.248,0,47,5.9,2.79,505,4.74,1119,0,87
tỏi,gia vị,280,gram,417,1.4,92.57,17.81,0.249,0,48,5.9,2.8,507,4.76,1123,0,87.4
tỏi,gia vị,281,gram,419,1.4,92.9,17.87,0.25,0,48,5.9,2.81,509,4.78,1127,0,87.7
tỏi,gia vị,283,gram,422,1.42,93.56,18,0.252,0,48,5.9,2.83,512,4.81,1135,0,88.3
tỏi,gia vị,285,gram,425,1.42,94.22,18.13,0.254,0,48,6,2.85,516,4.84,1143,0,88.9
tỏi,gia vị,289,gram,431,1.44,95.54,18.38,0.257,0,49,6.1,2.89,523,4.91,1159,0,90.2
tỏi,gia vị,290,gram,432,1.45,95.87,18.44,0.258,0,49,6.1,2.9,525,4.93,1163,0,90.5
tỏi,gia vị,291,gram,434,1.46,96.2,18.51,0.259,0,49,6.1,2.91,527,4.95,1167,0,90.8
tỏi,gia vị,293,gram,437,1.46,96.87,18.63,0.261,0,50,6.2,2.93,530,4.98,1175,0,91.4
tỏi,gia vị,295,gram,440,1.48,97.53,18.76,0.263,0,50,6.2,2.95,534,5.02,1183,0,92
tỏi,gia vị,299,gram,446,1.5,98.85,19.02,0.266,0,51,6.3,2.99,541,5.08,1199,0,93.3
tỏi,gia vị,300,gram,447,1.5,99.18,19.08,0.267,0,51,6.3,3,543,5.1,1203,0,93.6
